split_id,family,name,public_n,private_n,public_pos,private_pos,public_auc,private_auc,private_delta_ref,private_rank
5,stratified,rstack_realmlp6avg_c008_s42_j5,87828,351312,17476,69905,0.9542422702595399,0.9538319170116947,3.880258513777601e-05,5
5,stratified,best_meta_bag_c008_s6,87828,351312,17476,69905,0.9542073658325687,0.9537931144265569,0.0,7
6,stratified,rstack_realmlp6avg_cbag_004_006_008,87828,351312,17476,69905,0.9543987716439656,0.9538025861278543,4.4052294327134867e-05,3
6,stratified,rstack_realmlp6avg_cbag_all4,87828,351312,17476,69905,0.9543983877391903,0.9538024696156343,4.3935782107151766e-05,4
6,stratified,rstack_realmlp6avg_cbag_004_008,87828,351312,17476,69905,0.9543938126028312,0.9538034125410999,4.487870757274859e-05,2
6,stratified,rstack_realmlp6avg_c004_s42_j5,87828,351312,17476,69905,0.9543899646081441,0.9538045691231362,4.603528960900327e-05,1
6,stratified,rstack_realmlp6avg_c006_s42_j5,87828,351312,17476,69905,0.9544034517034519,0.9537966236200841,3.808978655694961e-05,6
6,stratified,rstack_realmlp6avg_c008_s42_j5,87828,351312,17476,69905,0.9543932058380803,0.9537969279650494,3.839413152229021e-05,5
6,stratified,best_meta_bag_c008_s6,87828,351312,17476,69905,0.9543569048761529,0.9537585338335272,0.0,7
7,stratified,rstack_realmlp6avg_cbag_004_006_008,87828,351312,17476,69905,0.9537722593844937,0.9539561747525072,3.9180792343773696e-05,2
7,stratified,rstack_realmlp6avg_cbag_all4,87828,351312,17476,69905,0.953772105659912,0.9539561462344638,3.915227430040247e-05,3
7,stratified,rstack_realmlp6avg_cbag_004_008,87828,351312,17476,69905,0.9537711719254159,0.95395618364851,3.9189688346596974e-05,1
7,stratified,rstack_realmlp6avg_c004_s42_j5,87828,351312,17476,69905,0.9537764237752774,0.9539547181972554,3.7724237092029433e-05,4
7,stratified,rstack_realmlp6avg_c006_s42_j5,87828,351312,17476,69905,0.9537702194836957,0.9539518952159692,3.490125580585257e-05,6
7,stratified,rstack_realmlp6avg_c008_s42_j5,87828,351312,17476,69905,0.9537609724214261,0.9539522000692776,3.52061091142275e-05,5
