split_id,family,name,public_n,private_n,public_pos,private_pos,public_auc,private_auc,private_delta_ref,private_rank
12,stratified,rstack_realmlp6avg_meta_c010_s10,87828,351312,17476,69905,0.9537900979428274,0.9539879513762796,8.070926525127753e-05,4
12,stratified,best_meta_bag_c008_s6,87828,351312,17476,69905,0.9537542540878571,0.9539072421110283,0.0,5
13,stratified,rstack_realmlp6avg_meta_c014_s10,87828,351312,17476,69905,0.9540245905583995,0.9539890692734122,0.0001072623594999822,1
13,stratified,rstack_realmlp6avg_meta_c016_s10,87828,351312,17476,69905,0.954019386696635,0.9539846488241895,0.00010284191027731815,2
13,stratified,rstack_realmlp6avg_meta_c012_s10,87828,351312,17476,69905,0.9539810344469035,0.9539508422342402,6.903532032798143e-05,3
13,stratified,rstack_realmlp6avg_meta_c010_s10,87828,351312,17476,69905,0.9539668893453177,0.9539441331739127,6.232626000046704e-05,4
13,stratified,best_meta_bag_c008_s6,87828,351312,17476,69905,0.9538583825646744,0.9538818069139122,0.0,5
14,stratified,rstack_realmlp6avg_meta_c014_s10,87828,351312,17476,69905,0.952927679452318,0.9542625801846076,0.00010915614058215617,1
14,stratified,rstack_realmlp6avg_meta_c016_s10,87828,351312,17476,69905,0.9529271605301852,0.9542571247998329,0.00010370075580745652,2
14,stratified,rstack_realmlp6avg_meta_c012_s10,87828,351312,17476,69905,0.952886412129038,0.9542238225369926,7.039849296708311e-05,3
14,stratified,rstack_realmlp6avg_meta_c010_s10,87828,351312,17476,69905,0.9528693983152853,0.9542176568445179,6.4232800492392e-05,4
14,stratified,best_meta_bag_c008_s6,87828,351312,17476,69905,0.9527659457386127,0.9541534240440255,0.0,5
15,stratified,rstack_realmlp6avg_meta_c014_s10,87828,351312,17476,69905,0.9537516611039082,0.9540567427427928,0.00011660814423153365,1
15,stratified,rstack_realmlp6avg_meta_c016_s10,87828,351312,17476,69905,0.9537464409749922,0.9540523333246136,0.00011219872605228165,2
15,stratified,rstack_realmlp6avg_meta_c012_s10,87828,351312,17476,69905,0.9537144150204786,0.9540169773051431,7.684270658181447e-05,3
15,stratified,rstack_realmlp6avg_meta_c010_s10,87828,351312,17476,69905,0.9537117106065419,0.9540075961905716,6.746159201032054e-05,4
15,stratified,best_meta_bag_c008_s6,87828,351312,17476,69905,0.9536222477801585,0.9539401345985613,0.0,5
16,stratified,rstack_realmlp6avg_meta_c014_s10,87828,351312,17476,69905,0.9530654923197442,0.954226290745686,0.00012232761320440932,1
16,stratified,rstack_realmlp6avg_meta_c016_s10,87828,351312,17476,69905,0.9530652157781687,0.954220776189784,0.00011681305730237845,2
16,stratified,rstack_realmlp6avg_meta_c012_s10,87828,351312,17476,69905,0.953024667462985,0.9541874116040895,8.344847160790536e-05,3
16,stratified,rstack_realmlp6avg_meta_c010_s10,87828,351312,17476,69905,0.953019627086093,0.9541784453482557,7.448221577410763e-05,4
16,stratified,best_meta_bag_c008_s6,87828,351312,17476,69905,0.9529600998852554,0.9541039631324816,0.0,5
17,stratified,rstack_realmlp6avg_meta_c014_s10,87828,351312,17476,69905,0.9535764752692708,0.9541012848256185,0.00012557343421371048,1
17,stratified,rstack_realmlp6avg_meta_c016_s10,87828,351312,17476,69905,0.9535750226126419,0.9540961478160765,0.00012043642467174376,2
17,stratified,rstack_realmlp6avg_meta_c012_s10,87828,351312,17476,69905,0.953533908200586,0.9540629354282819,8.722403687710933e-05,3
