split_id,family,name,public_n,private_n,public_pos,private_pos,public_auc,private_auc,private_delta_ref,private_rank
6,stratified,best_rust_csweep_stack,87828,351312,17476,69905,0.9543633832692373,0.9537668721332299,8.338299702703722e-06,1
6,stratified,best_blend_meta_rust_multi_w100_620_280,87828,351312,17476,69905,0.9543594002571928,0.9537664290106204,7.895177093208972e-06,2
6,stratified,best_blend_meta_rust_w65,87828,351312,17476,69905,0.9543597792818227,0.9537660227428798,7.488909352648676e-06,3
6,stratified,rstack_liblinear_s42_j5,87828,351312,17476,69905,0.9543553733238392,0.9537650260347229,6.492201195751335e-06,4
6,stratified,rstack_liblinear_c004_s42_j5,87828,351312,17476,69905,0.954354237063307,0.9537636560502872,5.122216760078402e-06,5
6,stratified,rstack_liblinear_c006_s42_j5,87828,351312,17476,69905,0.9543674850314877,0.9537583858548744,-1.4797865277582645e-07,7
6,stratified,best_meta_bag_c008_s6,87828,351312,17476,69905,0.9543569048761529,0.9537585338335272,0.0,6
7,stratified,best_rust_csweep_stack,87828,351312,17476,69905,0.9537185737177594,0.9539252668361196,8.272875956172321e-06,1
7,stratified,best_blend_meta_rust_multi_w100_620_280,87828,351312,17476,69905,0.9537206673001573,0.953923426532723,6.4325725596114935e-06,2
7,stratified,best_blend_meta_rust_w65,87828,351312,17476,69905,0.9537211187136113,0.9539229881377036,5.9941775402139186e-06,3
7,stratified,rstack_liblinear_s42_j5,87828,351312,17476,69905,0.9537202427275031,0.9539213098940613,4.315933897935942e-06,5
7,stratified,rstack_liblinear_c004_s42_j5,87828,351312,17476,69905,0.9537156318034108,0.9539205335017688,3.5395416053685125e-06,6
7,stratified,rstack_liblinear_c006_s42_j5,87828,351312,17476,69905,0.9537031508314232,0.9539217662335894,4.772273425990292e-06,4
7,stratified,best_meta_bag_c008_s6,87828,351312,17476,69905,0.9537131274754375,0.9539169939601634,0.0,7
8,stratified,best_rust_csweep_stack,87828,351312,17476,69905,0.9540951794222564,0.9538302240769393,4.067455830480959e-06,1
8,stratified,best_blend_meta_rust_multi_w100_620_280,87828,351312,17476,69905,0.9540950923929958,0.9538288566342188,2.700013109979693e-06,3
8,stratified,best_blend_meta_rust_w65,87828,351312,17476,69905,0.9540943644379662,0.9538288741212186,2.717500109827853e-06,2
8,stratified,rstack_liblinear_s42_j5,87828,351312,17476,69905,0.9540997163308094,0.9538254342148449,-7.224062639199502e-07,6
8,stratified,rstack_liblinear_c004_s42_j5,87828,351312,17476,69905,0.954089716912783,0.9538260207918542,-1.358292546216333e-07,5
